response,is_correct,nback_type,rt,participant,session,date
,1.0,2.0,,201,pink,2023-11-18_18h27.09.652
,1.0,2.0,,201,pink,2023-11-18_18h27.09.652
['space'],1.0,2.0,[1.2097810420091264],201,pink,2023-11-18_18h27.09.652
['space'],1.0,2.0,[0.8181113339960575],201,pink,2023-11-18_18h27.09.652
['space'],1.0,2.0,[0.46529658301733434],201,pink,2023-11-18_18h27.09.652
,1.0,2.0,,201,pink,2023-11-18_18h27.09.652
['space'],1.0,2.0,[0.6447789579979144],201,pink,2023-11-18_18h27.09.652
,,,,201,pink,2023-11-18_18h27.09.652
,1.0,1.0,,201,pink,2023-11-18_18h27.09.652
['space'],1.0,1.0,[0.6068839159561321],201,pink,2023-11-18_18h27.09.652
,1.0,1.0,,201,pink,2023-11-18_18h27.09.652
['space'],1.0,1.0,[0.4884277500095777],201,pink,2023-11-18_18h27.09.652
,1.0,1.0,,201,pink,2023-11-18_18h27.09.652
,1.0,1.0,,201,pink,2023-11-18_18h27.09.652
,1.0,1.0,,201,pink,2023-11-18_18h27.09.652
,1.0,1.0,,201,pink,2023-11-18_18h27.09.652
,1.0,1.0,,201,pink,2023-11-18_18h27.09.652
,1.0,1.0,,201,pink,2023-11-18_18h27.09.652
,1.0,1.0,,201,pink,2023-11-18_18h27.09.652
['space'],1.0,1.0,[1.0260853330255486],201,pink,2023-11-18_18h27.09.652
,,,,201,pink,2023-11-18_18h27.09.652
,1.0,2.0,,201,pink,2023-11-18_18h27.09.652
,1.0,2.0,,201,pink,2023-11-18_18h27.09.652
,1.0,2.0,,201,pink,2023-11-18_18h27.09.652
,1.0,2.0,,201,pink,2023-11-18_18h27.09.652
['space'],1.0,2.0,[0.8713511669775471],201,pink,2023-11-18_18h27.09.652
,1.0,2.0,,201,pink,2023-11-18_18h27.09.652
,0.0,2.0,,201,pink,2023-11-18_18h27.09.652
['space'],1.0,2.0,[0.592250875022728],201,pink,2023-11-18_18h27.09.652
,1.0,2.0,,201,pink,2023-11-18_18h27.09.652
,1.0,2.0,,201,pink,2023-11-18_18h27.09.652
['space'],1.0,2.0,[0.5966978750075214],201,pink,2023-11-18_18h27.09.652
['space'],1.0,2.0,[0.5777721659978852],201,pink,2023-11-18_18h27.09.652
,,,,201,pink,2023-11-18_18h27.09.652
,1.0,1.0,,201,pink,2023-11-18_18h27.09.652
['space'],1.0,1.0,[0.4642127089900896],201,pink,2023-11-18_18h27.09.652
,1.0,1.0,,201,pink,2023-11-18_18h27.09.652
['space'],1.0,1.0,[0.5507383750518784],201,pink,2023-11-18_18h27.09.652
,1.0,1.0,,201,pink,2023-11-18_18h27.09.652
,1.0,1.0,,201,pink,2023-11-18_18h27.09.652
['space'],1.0,1.0,[0.6914078749832697],201,pink,2023-11-18_18h27.09.652
,1.0,1.0,,201,pink,2023-11-18_18h27.09.652
,1.0,1.0,,201,pink,2023-11-18_18h27.09.652
,0.0,1.0,,201,pink,2023-11-18_18h27.09.652
['space'],1.0,1.0,[0.6890783340204507],201,pink,2023-11-18_18h27.09.652
,1.0,1.0,,201,pink,2023-11-18_18h27.09.652
,,,,201,pink,2023-11-18_18h27.09.652
,1.0,1.0,,201,pink,2023-11-18_18h27.09.652
,1.0,1.0,,201,pink,2023-11-18_18h27.09.652
['space'],1.0,1.0,[0.6812633330118842],201,pink,2023-11-18_18h27.09.652
,1.0,1.0,,201,pink,2023-11-18_18h27.09.652
,0.0,1.0,,201,pink,2023-11-18_18h27.09.652
,1.0,1.0,,201,pink,2023-11-18_18h27.09.652
['space'],1.0,1.0,[0.4969802499981597],201,pink,2023-11-18_18h27.09.652
,1.0,1.0,,201,pink,2023-11-18_18h27.09.652
,1.0,1.0,,201,pink,2023-11-18_18h27.09.652
['space'],1.0,1.0,[0.5439596659853123],201,pink,2023-11-18_18h27.09.652
['space'],1.0,1.0,[0.46342116699088365],201,pink,2023-11-18_18h27.09.652
,1.0,1.0,,201,pink,2023-11-18_18h27.09.652
,,,,201,pink,2023-11-18_18h27.09.652
,1.0,2.0,,201,pink,2023-11-18_18h27.09.652
,1.0,2.0,,201,pink,2023-11-18_18h27.09.652
,1.0,2.0,,201,pink,2023-11-18_18h27.09.652
,1.0,2.0,,201,pink,2023-11-18_18h27.09.652
['space'],1.0,2.0,[0.861454917001538],201,pink,2023-11-18_18h27.09.652
,1.0,2.0,,201,pink,2023-11-18_18h27.09.652
,1.0,2.0,,201,pink,2023-11-18_18h27.09.652
['space'],1.0,2.0,[0.5474648749805056],201,pink,2023-11-18_18h27.09.652
,1.0,2.0,,201,pink,2023-11-18_18h27.09.652
['space'],1.0,2.0,[0.3942810830194503],201,pink,2023-11-18_18h27.09.652
['space'],1.0,2.0,[0.4887857499998063],201,pink,2023-11-18_18h27.09.652
,1.0,2.0,,201,pink,2023-11-18_18h27.09.652
,,,,201,pink,2023-11-18_18h27.09.652
,1.0,2.0,,201,pink,2023-11-18_18h27.09.652
,1.0,2.0,,201,pink,2023-11-18_18h27.09.652
['space'],1.0,2.0,[0.7111081659677438],201,pink,2023-11-18_18h27.09.652
,1.0,2.0,,201,pink,2023-11-18_18h27.09.652
,1.0,2.0,,201,pink,2023-11-18_18h27.09.652
['space'],1.0,2.0,[0.4593024170026183],201,pink,2023-11-18_18h27.09.652
['space'],1.0,2.0,[0.7528542499640025],201,pink,2023-11-18_18h27.09.652
,1.0,2.0,,201,pink,2023-11-18_18h27.09.652
,1.0,2.0,,201,pink,2023-11-18_18h27.09.652
,1.0,2.0,,201,pink,2023-11-18_18h27.09.652
['space'],1.0,2.0,[1.019174541987013],201,pink,2023-11-18_18h27.09.652
,1.0,2.0,,201,pink,2023-11-18_18h27.09.652
,,,,201,pink,2023-11-18_18h27.09.652
,1.0,1.0,,201,pink,2023-11-18_18h27.09.652
['space'],1.0,1.0,[0.5182960420497693],201,pink,2023-11-18_18h27.09.652
,1.0,1.0,,201,pink,2023-11-18_18h27.09.652
,1.0,1.0,,201,pink,2023-11-18_18h27.09.652
,0.0,1.0,,201,pink,2023-11-18_18h27.09.652
['space'],1.0,1.0,[0.6462872090050951],201,pink,2023-11-18_18h27.09.652
['space'],1.0,1.0,[0.4072613750468008],201,pink,2023-11-18_18h27.09.652
['space'],1.0,1.0,[0.42202595801791176],201,pink,2023-11-18_18h27.09.652
['space'],1.0,1.0,[0.35413537500426173],201,pink,2023-11-18_18h27.09.652
,1.0,1.0,,201,pink,2023-11-18_18h27.09.652
['space'],1.0,1.0,[0.7257289999979548],201,pink,2023-11-18_18h27.09.652
,1.0,1.0,,201,pink,2023-11-18_18h27.09.652
,,,,201,pink,2023-11-18_18h27.09.652
,1.0,2.0,,201,silence,2023-11-18_18h18.42.046
,1.0,2.0,,201,silence,2023-11-18_18h18.42.046
['space'],1.0,2.0,[0.7369027080130763],201,silence,2023-11-18_18h18.42.046
,1.0,2.0,,201,silence,2023-11-18_18h18.42.046
['space'],1.0,2.0,[0.4428003750508651],201,silence,2023-11-18_18h18.42.046
,1.0,2.0,,201,silence,2023-11-18_18h18.42.046
['space'],1.0,2.0,[0.6161457499838434],201,silence,2023-11-18_18h18.42.046
,1.0,2.0,,201,silence,2023-11-18_18h18.42.046
,1.0,2.0,,201,silence,2023-11-18_18h18.42.046
,1.0,2.0,,201,silence,2023-11-18_18h18.42.046
['space'],1.0,2.0,[1.449374791001901],201,silence,2023-11-18_18h18.42.046
,0.0,2.0,,201,silence,2023-11-18_18h18.42.046
,,,,201,silence,2023-11-18_18h18.42.046
,1.0,1.0,,201,silence,2023-11-18_18h18.42.046
,1.0,1.0,,201,silence,2023-11-18_18h18.42.046
,1.0,1.0,,201,silence,2023-11-18_18h18.42.046
['space'],1.0,1.0,[0.6610778330359608],201,silence,2023-11-18_18h18.42.046
,1.0,1.0,,201,silence,2023-11-18_18h18.42.046
['space'],1.0,1.0,[1.2682412920403294],201,silence,2023-11-18_18h18.42.046
['space'],1.0,1.0,[0.8080511660082266],201,silence,2023-11-18_18h18.42.046
,1.0,1.0,,201,silence,2023-11-18_18h18.42.046
,1.0,1.0,,201,silence,2023-11-18_18h18.42.046
,1.0,1.0,,201,silence,2023-11-18_18h18.42.046
,1.0,1.0,,201,silence,2023-11-18_18h18.42.046
,1.0,1.0,,201,silence,2023-11-18_18h18.42.046
,,,,201,silence,2023-11-18_18h18.42.046
,1.0,2.0,,201,silence,2023-11-18_18h18.42.046
,1.0,2.0,,201,silence,2023-11-18_18h18.42.046
['space'],1.0,2.0,[0.46747033298015594],201,silence,2023-11-18_18h18.42.046
,1.0,2.0,,201,silence,2023-11-18_18h18.42.046
,1.0,2.0,,201,silence,2023-11-18_18h18.42.046
['space'],1.0,2.0,[1.111162334040273],201,silence,2023-11-18_18h18.42.046
['space'],1.0,2.0,[0.4786966670071706],201,silence,2023-11-18_18h18.42.046
,1.0,2.0,,201,silence,2023-11-18_18h18.42.046
,1.0,2.0,,201,silence,2023-11-18_18h18.42.046
,1.0,2.0,,201,silence,2023-11-18_18h18.42.046
['space'],1.0,2.0,[0.5975624159909785],201,silence,2023-11-18_18h18.42.046
,1.0,2.0,,201,silence,2023-11-18_18h18.42.046
,,,,201,silence,2023-11-18_18h18.42.046
,1.0,1.0,,201,silence,2023-11-18_18h18.42.046
['space'],1.0,1.0,[0.49189212499186397],201,silence,2023-11-18_18h18.42.046
,1.0,1.0,,201,silence,2023-11-18_18h18.42.046
,1.0,1.0,,201,silence,2023-11-18_18h18.42.046
,1.0,1.0,,201,silence,2023-11-18_18h18.42.046
,1.0,1.0,,201,silence,2023-11-18_18h18.42.046
,1.0,1.0,,201,silence,2023-11-18_18h18.42.046
,0.0,1.0,,201,silence,2023-11-18_18h18.42.046
,1.0,1.0,,201,silence,2023-11-18_18h18.42.046
,0.0,1.0,,201,silence,2023-11-18_18h18.42.046
['space'],1.0,1.0,[0.8665534579777159],201,silence,2023-11-18_18h18.42.046
,1.0,1.0,,201,silence,2023-11-18_18h18.42.046
,,,,201,silence,2023-11-18_18h18.42.046
,1.0,2.0,,201,silence,2023-11-18_18h18.42.046
,1.0,2.0,,201,silence,2023-11-18_18h18.42.046
,0.0,2.0,,201,silence,2023-11-18_18h18.42.046
,1.0,2.0,,201,silence,2023-11-18_18h18.42.046
,1.0,2.0,,201,silence,2023-11-18_18h18.42.046
,1.0,2.0,,201,silence,2023-11-18_18h18.42.046
,1.0,2.0,,201,silence,2023-11-18_18h18.42.046
,1.0,2.0,,201,silence,2023-11-18_18h18.42.046
,1.0,2.0,,201,silence,2023-11-18_18h18.42.046
,1.0,2.0,,201,silence,2023-11-18_18h18.42.046
,1.0,2.0,,201,silence,2023-11-18_18h18.42.046
['space'],1.0,2.0,[0.9000629580114037],201,silence,2023-11-18_18h18.42.046
,,,,201,silence,2023-11-18_18h18.42.046
,1.0,1.0,,201,silence,2023-11-18_18h18.42.046
,1.0,1.0,,201,silence,2023-11-18_18h18.42.046
,1.0,1.0,,201,silence,2023-11-18_18h18.42.046
,1.0,1.0,,201,silence,2023-11-18_18h18.42.046
['space'],1.0,1.0,[0.557423459016718],201,silence,2023-11-18_18h18.42.046
['space'],1.0,1.0,[0.6316855829791166],201,silence,2023-11-18_18h18.42.046
['space'],1.0,1.0,[0.44573224999476224],201,silence,2023-11-18_18h18.42.046
,1.0,1.0,,201,silence,2023-11-18_18h18.42.046
['space'],1.0,1.0,[0.7922785410191864],201,silence,2023-11-18_18h18.42.046
,1.0,1.0,,201,silence,2023-11-18_18h18.42.046
['space'],1.0,1.0,[0.6384730419958942],201,silence,2023-11-18_18h18.42.046
,1.0,1.0,,201,silence,2023-11-18_18h18.42.046
,,,,201,silence,2023-11-18_18h18.42.046
,1.0,1.0,,201,silence,2023-11-18_18h18.42.046
,0.0,1.0,,201,silence,2023-11-18_18h18.42.046
,1.0,1.0,,201,silence,2023-11-18_18h18.42.046
,1.0,1.0,,201,silence,2023-11-18_18h18.42.046
['space'],1.0,1.0,[0.5470817920286208],201,silence,2023-11-18_18h18.42.046
,0.0,1.0,,201,silence,2023-11-18_18h18.42.046
,1.0,1.0,,201,silence,2023-11-18_18h18.42.046
,1.0,1.0,,201,silence,2023-11-18_18h18.42.046
['space'],1.0,1.0,[0.505950250022579],201,silence,2023-11-18_18h18.42.046
,1.0,1.0,,201,silence,2023-11-18_18h18.42.046
,1.0,1.0,,201,silence,2023-11-18_18h18.42.046
['space'],1.0,1.0,[0.49700425000628456],201,silence,2023-11-18_18h18.42.046
,,,,201,silence,2023-11-18_18h18.42.046
,1.0,2.0,,201,silence,2023-11-18_18h18.42.046
,1.0,2.0,,201,silence,2023-11-18_18h18.42.046
,1.0,2.0,,201,silence,2023-11-18_18h18.42.046
['space'],1.0,2.0,[0.6118944169720635],201,silence,2023-11-18_18h18.42.046
,1.0,2.0,,201,silence,2023-11-18_18h18.42.046
,1.0,2.0,,201,silence,2023-11-18_18h18.42.046
,1.0,2.0,,201,silence,2023-11-18_18h18.42.046
,1.0,2.0,,201,silence,2023-11-18_18h18.42.046
['space'],1.0,2.0,[0.4624103750102222],201,silence,2023-11-18_18h18.42.046
,1.0,2.0,,201,silence,2023-11-18_18h18.42.046
,1.0,2.0,,201,silence,2023-11-18_18h18.42.046
,1.0,2.0,,201,silence,2023-11-18_18h18.42.046
,,,,201,silence,2023-11-18_18h18.42.046
,1.0,1.0,,202,brown,2023-11-19_18h25.09.124
['space'],1.0,1.0,[0.4246775420033373],202,brown,2023-11-19_18h25.09.124
,1.0,1.0,,202,brown,2023-11-19_18h25.09.124
['space'],1.0,1.0,[0.5894757499918342],202,brown,2023-11-19_18h25.09.124
,1.0,1.0,,202,brown,2023-11-19_18h25.09.124
['space'],1.0,1.0,[0.43930299999192357],202,brown,2023-11-19_18h25.09.124
,1.0,1.0,,202,brown,2023-11-19_18h25.09.124
,1.0,1.0,,202,brown,2023-11-19_18h25.09.124
,1.0,1.0,,202,brown,2023-11-19_18h25.09.124
,1.0,1.0,,202,brown,2023-11-19_18h25.09.124
,1.0,1.0,,202,brown,2023-11-19_18h25.09.124
,1.0,1.0,,202,brown,2023-11-19_18h25.09.124
,,,,202,brown,2023-11-19_18h25.09.124
,1.0,1.0,,202,brown,2023-11-19_18h25.09.124
['space'],1.0,1.0,[0.6425889580277726],202,brown,2023-11-19_18h25.09.124
,1.0,1.0,,202,brown,2023-11-19_18h25.09.124
,1.0,1.0,,202,brown,2023-11-19_18h25.09.124
,1.0,1.0,,202,brown,2023-11-19_18h25.09.124
['space'],1.0,1.0,[0.451929958013352],202,brown,2023-11-19_18h25.09.124
,1.0,1.0,,202,brown,2023-11-19_18h25.09.124
,1.0,1.0,,202,brown,2023-11-19_18h25.09.124
['space'],1.0,1.0,[0.8271801249939017],202,brown,2023-11-19_18h25.09.124
['space'],1.0,1.0,[0.9370190830086358],202,brown,2023-11-19_18h25.09.124
['space'],1.0,1.0,[0.6975691249826923],202,brown,2023-11-19_18h25.09.124
,1.0,1.0,,202,brown,2023-11-19_18h25.09.124
,,,,202,brown,2023-11-19_18h25.09.124
,1.0,1.0,,202,brown,2023-11-19_18h25.09.124
,1.0,1.0,,202,brown,2023-11-19_18h25.09.124
['space'],1.0,1.0,[0.94530391698936],202,brown,2023-11-19_18h25.09.124
['space'],1.0,1.0,[0.5467360410257243],202,brown,2023-11-19_18h25.09.124
,1.0,1.0,,202,brown,2023-11-19_18h25.09.124
,1.0,1.0,,202,brown,2023-11-19_18h25.09.124
,1.0,1.0,,202,brown,2023-11-19_18h25.09.124
,1.0,1.0,,202,brown,2023-11-19_18h25.09.124
,1.0,1.0,,202,brown,2023-11-19_18h25.09.124
,1.0,1.0,,202,brown,2023-11-19_18h25.09.124
['space'],1.0,1.0,[0.7855338749941438],202,brown,2023-11-19_18h25.09.124
['space'],1.0,1.0,[0.4681551660178229],202,brown,2023-11-19_18h25.09.124
,,,,202,brown,2023-11-19_18h25.09.124
,1.0,2.0,,202,brown,2023-11-19_18h25.09.124
,1.0,2.0,,202,brown,2023-11-19_18h25.09.124
['space'],1.0,2.0,[0.43910304200835526],202,brown,2023-11-19_18h25.09.124
,1.0,2.0,,202,brown,2023-11-19_18h25.09.124
,1.0,2.0,,202,brown,2023-11-19_18h25.09.124
,1.0,2.0,,202,brown,2023-11-19_18h25.09.124
['space'],1.0,2.0,[0.6883666660287417],202,brown,2023-11-19_18h25.09.124
['space'],1.0,2.0,[0.7380221250350587],202,brown,2023-11-19_18h25.09.124
,1.0,2.0,,202,brown,2023-11-19_18h25.09.124
['space'],1.0,2.0,[0.6462834589765407],202,brown,2023-11-19_18h25.09.124
['space'],1.0,2.0,[0.4241726670297794],202,brown,2023-11-19_18h25.09.124
['space'],1.0,2.0,[0.45841979200486094],202,brown,2023-11-19_18h25.09.124
,,,,202,brown,2023-11-19_18h25.09.124
,1.0,2.0,,202,brown,2023-11-19_18h25.09.124
,1.0,2.0,,202,brown,2023-11-19_18h25.09.124
['space'],1.0,2.0,[0.46433904202422127],202,brown,2023-11-19_18h25.09.124
,1.0,2.0,,202,brown,2023-11-19_18h25.09.124
['space'],1.0,2.0,[0.4817572920001112],202,brown,2023-11-19_18h25.09.124
,1.0,2.0,,202,brown,2023-11-19_18h25.09.124
,1.0,2.0,,202,brown,2023-11-19_18h25.09.124
['space'],1.0,2.0,[0.5301152910105884],202,brown,2023-11-19_18h25.09.124
,1.0,2.0,,202,brown,2023-11-19_18h25.09.124
,1.0,2.0,,202,brown,2023-11-19_18h25.09.124
['space'],0.0,2.0,[0.5530551670235582],202,brown,2023-11-19_18h25.09.124
['space'],1.0,2.0,[1.162614582979586],202,brown,2023-11-19_18h25.09.124
,,,,202,brown,2023-11-19_18h25.09.124
,1.0,2.0,,202,brown,2023-11-19_18h25.09.124
,1.0,2.0,,202,brown,2023-11-19_18h25.09.124
['space'],1.0,2.0,[0.7342988339951262],202,brown,2023-11-19_18h25.09.124
,1.0,2.0,,202,brown,2023-11-19_18h25.09.124
['space'],1.0,2.0,[1.2486879999632947],202,brown,2023-11-19_18h25.09.124
,1.0,2.0,,202,brown,2023-11-19_18h25.09.124
,1.0,2.0,,202,brown,2023-11-19_18h25.09.124
,0.0,2.0,,202,brown,2023-11-19_18h25.09.124
,1.0,2.0,,202,brown,2023-11-19_18h25.09.124
,1.0,2.0,,202,brown,2023-11-19_18h25.09.124
,1.0,2.0,,202,brown,2023-11-19_18h25.09.124
['space'],1.0,2.0,[0.48606729198945686],202,brown,2023-11-19_18h25.09.124
,,,,202,brown,2023-11-19_18h25.09.124
,1.0,1.0,,202,brown,2023-11-19_18h25.09.124
['space'],1.0,1.0,[0.41444874997250736],202,brown,2023-11-19_18h25.09.124
,1.0,1.0,,202,brown,2023-11-19_18h25.09.124
['space'],1.0,1.0,[0.459967415954452],202,brown,2023-11-19_18h25.09.124
,1.0,1.0,,202,brown,2023-11-19_18h25.09.124
['space'],1.0,1.0,[0.8237670829985291],202,brown,2023-11-19_18h25.09.124
,1.0,1.0,,202,brown,2023-11-19_18h25.09.124
,1.0,1.0,,202,brown,2023-11-19_18h25.09.124
['space'],1.0,1.0,[0.6801772919716313],202,brown,2023-11-19_18h25.09.124
['space'],1.0,1.0,[0.8030566660454497],202,brown,2023-11-19_18h25.09.124
['space'],1.0,1.0,[0.5444658750202507],202,brown,2023-11-19_18h25.09.124
,1.0,1.0,,202,brown,2023-11-19_18h25.09.124
,,,,202,brown,2023-11-19_18h25.09.124
,1.0,2.0,,202,brown,2023-11-19_18h25.09.124
,1.0,2.0,,202,brown,2023-11-19_18h25.09.124
['space'],1.0,2.0,[0.44981929200002924],202,brown,2023-11-19_18h25.09.124
,1.0,2.0,,202,brown,2023-11-19_18h25.09.124
['space'],1.0,2.0,[0.5892794170067646],202,brown,2023-11-19_18h25.09.124
,1.0,2.0,,202,brown,2023-11-19_18h25.09.124
['space'],1.0,2.0,[0.4647820829995908],202,brown,2023-11-19_18h25.09.124
,1.0,2.0,,202,brown,2023-11-19_18h25.09.124
,1.0,2.0,,202,brown,2023-11-19_18h25.09.124
['space'],1.0,2.0,[0.7054712920216843],202,brown,2023-11-19_18h25.09.124
,1.0,2.0,,202,brown,2023-11-19_18h25.09.124
,1.0,2.0,,202,brown,2023-11-19_18h25.09.124
,,,,202,brown,2023-11-19_18h25.09.124
,1.0,1.0,,202,pink,2023-11-19_18h29.36.106
['space'],1.0,1.0,[0.4648557080072351],202,pink,2023-11-19_18h29.36.106
,1.0,1.0,,202,pink,2023-11-19_18h29.36.106
['space'],1.0,1.0,[0.717144041962456],202,pink,2023-11-19_18h29.36.106
,1.0,1.0,,202,pink,2023-11-19_18h29.36.106
,1.0,1.0,,202,pink,2023-11-19_18h29.36.106
['space'],1.0,1.0,[0.5591423750156537],202,pink,2023-11-19_18h29.36.106
,1.0,1.0,,202,pink,2023-11-19_18h29.36.106
,1.0,1.0,,202,pink,2023-11-19_18h29.36.106
,1.0,1.0,,202,pink,2023-11-19_18h29.36.106
['space'],1.0,1.0,[0.7760453340015374],202,pink,2023-11-19_18h29.36.106
['space'],1.0,1.0,[0.6400475419941358],202,pink,2023-11-19_18h29.36.106
,,,,202,pink,2023-11-19_18h29.36.106
,1.0,1.0,,202,pink,2023-11-19_18h29.36.106
['space'],1.0,1.0,[0.697998124989681],202,pink,2023-11-19_18h29.36.106
,1.0,1.0,,202,pink,2023-11-19_18h29.36.106
,1.0,1.0,,202,pink,2023-11-19_18h29.36.106
['space'],1.0,1.0,[0.8092532499576919],202,pink,2023-11-19_18h29.36.106
['space'],1.0,1.0,[0.47831974999280646],202,pink,2023-11-19_18h29.36.106
,1.0,1.0,,202,pink,2023-11-19_18h29.36.106
,1.0,1.0,,202,pink,2023-11-19_18h29.36.106
['space'],1.0,1.0,[0.6283081250148825],202,pink,2023-11-19_18h29.36.106
,1.0,1.0,,202,pink,2023-11-19_18h29.36.106
['space'],1.0,1.0,[0.4393416250240989],202,pink,2023-11-19_18h29.36.106
,1.0,1.0,,202,pink,2023-11-19_18h29.36.106
,,,,202,pink,2023-11-19_18h29.36.106
,1.0,2.0,,202,pink,2023-11-19_18h29.36.106
,1.0,2.0,,202,pink,2023-11-19_18h29.36.106
['space'],1.0,2.0,[0.47001549997366965],202,pink,2023-11-19_18h29.36.106
,1.0,2.0,,202,pink,2023-11-19_18h29.36.106
['space'],1.0,2.0,[0.7935376659734175],202,pink,2023-11-19_18h29.36.106
,1.0,2.0,,202,pink,2023-11-19_18h29.36.106
,1.0,2.0,,202,pink,2023-11-19_18h29.36.106
['space'],1.0,2.0,[0.46308341599069536],202,pink,2023-11-19_18h29.36.106
,1.0,2.0,,202,pink,2023-11-19_18h29.36.106
,1.0,2.0,,202,pink,2023-11-19_18h29.36.106
['space'],1.0,2.0,[0.7286263330024667],202,pink,2023-11-19_18h29.36.106
,1.0,2.0,,202,pink,2023-11-19_18h29.36.106
,,,,202,pink,2023-11-19_18h29.36.106
,1.0,2.0,,202,pink,2023-11-19_18h29.36.106
,1.0,2.0,,202,pink,2023-11-19_18h29.36.106
,1.0,2.0,,202,pink,2023-11-19_18h29.36.106
,1.0,2.0,,202,pink,2023-11-19_18h29.36.106
,0.0,2.0,,202,pink,2023-11-19_18h29.36.106
['space'],1.0,2.0,[1.1973442920134403],202,pink,2023-11-19_18h29.36.106
,1.0,2.0,,202,pink,2023-11-19_18h29.36.106
,1.0,2.0,,202,pink,2023-11-19_18h29.36.106
,1.0,2.0,,202,pink,2023-11-19_18h29.36.106
['space'],1.0,2.0,[1.7786645829910412],202,pink,2023-11-19_18h29.36.106
['space'],1.0,2.0,[1.052661583002191],202,pink,2023-11-19_18h29.36.106
['space'],1.0,2.0,[0.736059958988335],202,pink,2023-11-19_18h29.36.106
,,,,202,pink,2023-11-19_18h29.36.106
,1.0,1.0,,202,pink,2023-11-19_18h29.36.106
['space'],1.0,1.0,[0.37938529200619087],202,pink,2023-11-19_18h29.36.106
,1.0,1.0,,202,pink,2023-11-19_18h29.36.106
['space'],1.0,1.0,[0.41744037496391684],202,pink,2023-11-19_18h29.36.106
,1.0,1.0,,202,pink,2023-11-19_18h29.36.106
['space'],1.0,1.0,[0.919060000043828],202,pink,2023-11-19_18h29.36.106
,1.0,1.0,,202,pink,2023-11-19_18h29.36.106
['space'],1.0,1.0,[0.4515622499748133],202,pink,2023-11-19_18h29.36.106
['space'],1.0,1.0,[0.587809374963399],202,pink,2023-11-19_18h29.36.106
,1.0,1.0,,202,pink,2023-11-19_18h29.36.106
['space'],1.0,1.0,[0.41843783302465454],202,pink,2023-11-19_18h29.36.106
['space'],0.0,1.0,[0.5211485420004465],202,pink,2023-11-19_18h29.36.106
,,,,202,pink,2023-11-19_18h29.36.106
,1.0,1.0,,202,pink,2023-11-19_18h29.36.106
['space'],1.0,1.0,[1.105567249993328],202,pink,2023-11-19_18h29.36.106
,1.0,1.0,,202,pink,2023-11-19_18h29.36.106
['space'],1.0,1.0,[0.48368562501855195],202,pink,2023-11-19_18h29.36.106
,1.0,1.0,,202,pink,2023-11-19_18h29.36.106
['space'],1.0,1.0,[0.6345708750304766],202,pink,2023-11-19_18h29.36.106
['space'],1.0,1.0,[0.4850031250389293],202,pink,2023-11-19_18h29.36.106
,1.0,1.0,,202,pink,2023-11-19_18h29.36.106
,1.0,1.0,,202,pink,2023-11-19_18h29.36.106
,1.0,1.0,,202,pink,2023-11-19_18h29.36.106
,1.0,1.0,,202,pink,2023-11-19_18h29.36.106
['space'],1.0,1.0,[0.5139614999643527],202,pink,2023-11-19_18h29.36.106
,,,,202,pink,2023-11-19_18h29.36.106
,1.0,2.0,,202,pink,2023-11-19_18h29.36.106
,1.0,2.0,,202,pink,2023-11-19_18h29.36.106
['space'],1.0,2.0,[0.6040590840275399],202,pink,2023-11-19_18h29.36.106
,1.0,2.0,,202,pink,2023-11-19_18h29.36.106
,1.0,2.0,,202,pink,2023-11-19_18h29.36.106
['space'],1.0,2.0,[0.8128745409776457],202,pink,2023-11-19_18h29.36.106
,1.0,2.0,,202,pink,2023-11-19_18h29.36.106
['space'],1.0,2.0,[0.6288755830028094],202,pink,2023-11-19_18h29.36.106
,1.0,2.0,,202,pink,2023-11-19_18h29.36.106
['space'],1.0,2.0,[0.42618000000948086],202,pink,2023-11-19_18h29.36.106
,1.0,2.0,,202,pink,2023-11-19_18h29.36.106
['space'],1.0,2.0,[0.6022709169774316],202,pink,2023-11-19_18h29.36.106
,,,,202,pink,2023-11-19_18h29.36.106
,1.0,2.0,,202,pink,2023-11-19_18h29.36.106
,1.0,2.0,,202,pink,2023-11-19_18h29.36.106
,1.0,2.0,,202,pink,2023-11-19_18h29.36.106
['space'],1.0,2.0,[0.4925095420330763],202,pink,2023-11-19_18h29.36.106
['space'],1.0,2.0,[0.971210666000843],202,pink,2023-11-19_18h29.36.106
,1.0,2.0,,202,pink,2023-11-19_18h29.36.106
['space'],1.0,2.0,[0.42716091603506356],202,pink,2023-11-19_18h29.36.106
,1.0,2.0,,202,pink,2023-11-19_18h29.36.106
,1.0,2.0,,202,pink,2023-11-19_18h29.36.106
['space'],1.0,2.0,[0.4152447910164483],202,pink,2023-11-19_18h29.36.106
['space'],0.0,2.0,[0.631306208029855],202,pink,2023-11-19_18h29.36.106
,0.0,2.0,,202,pink,2023-11-19_18h29.36.106
,,,,202,pink,2023-11-19_18h29.36.106
,1.0,1.0,,202,silence,2023-11-19_18h18.44.554
['space'],1.0,1.0,[0.5505411249469034],202,silence,2023-11-19_18h18.44.554
,1.0,1.0,,202,silence,2023-11-19_18h18.44.554
,1.0,1.0,,202,silence,2023-11-19_18h18.44.554
,1.0,1.0,,202,silence,2023-11-19_18h18.44.554
,1.0,1.0,,202,silence,2023-11-19_18h18.44.554
['space'],1.0,1.0,[0.6296329999458976],202,silence,2023-11-19_18h18.44.554
,1.0,1.0,,202,silence,2023-11-19_18h18.44.554
